2025-08-17 21:20:22,325 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:22,416 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:22,525 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:22,617 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:22,725 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:22,817 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:22,924 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:23,016 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:23,125 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:23,218 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:23,321 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:23,417 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:23,529 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:23,617 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:23,722 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:23,817 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:23,920 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:24,017 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:24,128 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:24,219 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:24,322 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:24,424 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:24,516 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:24,616 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:24,725 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:24,831 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:24,970 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:25,094 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:25,192 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:25,291 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:25,385 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:25,491 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:25,586 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:25,690 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:25,786 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:25,889 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:25,989 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:26,090 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:26,189 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:26,290 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:26,390 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:26,817 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:26,919 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:27,027 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:27,120 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:27,226 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:27,357 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:27,455 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:27,852 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:27,959 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:28,051 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:28,159 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:28,255 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:28,355 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:28,451 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:28,652 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:28,757 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:29,025 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:29,119 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:29,225 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:29,721 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:29,891 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:29,987 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:30,096 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:30,188 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:30,296 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:30,651 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
2025-08-17 21:20:30,754 - src.face_recognizer - WARNING - No face detected in provided image, using whole image
